label,logit,pred,code_prefix
1.0,0.783905,1,A4
1.0,0.072892524,0,A4
0.0,0.058697835,0,A4
0.0,0.7382588,1,A4
1.0,0.3525664,0,A4
1.0,0.5484617,1,A4
1.0,0.36728498,0,A4
1.0,0.52304256,1,A4
0.0,0.15879628,0,A4
1.0,0.9930895,1,A4
1.0,0.57670593,1,A4
0.0,0.22043061,0,A4
1.0,0.47646734,0,A4
1.0,0.7640036,1,A4
0.0,0.59646624,1,A4
0.0,0.60431004,1,A4
0.0,0.24853903,0,A4
0.0,0.60812384,1,A4
1.0,0.61369675,1,A4
1.0,0.9785447,1,A4
0.0,0.3142058,0,A4
1.0,0.7872819,1,A4
0.0,0.74739516,1,A4
0.0,0.45247898,0,A4
0.0,0.3882136,0,A4
1.0,0.6637228,1,A4
0.0,0.4287961,0,A4
1.0,0.5975289,1,A4
0.0,0.29409844,0,A4
1.0,0.668853,1,A4
0.0,0.1876916,0,A4
0.0,0.46413803,0,A4
1.0,0.8076514,1,A4
0.0,0.30626076,0,A4
1.0,0.46552202,0,A4
1.0,0.45305315,0,A4
1.0,0.31542736,0,A4
1.0,0.8236909,1,A4
0.0,0.025227746,0,A4
0.0,0.67967165,1,A4
0.0,0.7067368,1,A4
1.0,0.77370137,1,A4
1.0,0.9841754,1,A4
1.0,0.53146476,1,A4
0.0,0.3698675,0,A4
1.0,0.552675,1,A4
1.0,0.5743483,1,A4
1.0,0.59049827,1,A4
1.0,0.16073969,0,A4
0.0,0.48794097,0,A4
0.0,0.56557965,1,A4
1.0,0.6746827,1,A4
0.0,0.017247837,0,A4
0.0,0.15346538,0,A4
1.0,0.58345795,1,A4
0.0,0.4996676,0,A4
0.0,0.64986366,1,A4
1.0,0.44942155,0,A4
0.0,0.54814035,1,A4
0.0,0.05696905,0,A4
0.0,0.23444964,0,A4
0.0,0.008785194,0,A4
1.0,0.90191317,1,A4
1.0,0.66385764,1,A4
0.0,0.21793245,0,A4
0.0,0.26339835,0,A4
0.0,0.30462962,0,A4
1.0,0.36834848,0,A4
1.0,0.8483736,1,A4
0.0,0.9825884,1,A4
0.0,0.06274363,0,A4
0.0,0.0409932,0,A4
0.0,0.76751,1,A4
0.0,0.2896193,0,A4
0.0,0.78165567,1,A4
0.0,0.66076267,1,A4
1.0,0.32421812,0,A4
1.0,0.58906025,1,A4
1.0,0.25285354,0,A4
0.0,0.81616396,1,A4
0.0,0.28915247,0,A4
1.0,0.6626435,1,A4
0.0,0.21640028,0,A4
0.0,0.38787663,0,A4
0.0,0.24241471,0,A4
1.0,0.8118878,1,A4
0.0,0.5148594,1,A4
0.0,0.81820136,1,A4
0.0,0.8322875,1,A4
0.0,0.704818,1,A4
0.0,0.5143331,1,A4
1.0,0.83011717,1,A4
0.0,0.51852065,1,A4
0.0,0.3401338,0,A4
1.0,0.67916214,1,A4
1.0,0.95368505,1,A4
0.0,0.34051293,0,A4
1.0,0.68451965,1,A4
1.0,0.6699386,1,A4
1.0,0.5008753,1,A4
1.0,0.676403,1,A4
0.0,0.07820881,0,A4
1.0,0.74181914,1,A4
0.0,0.8333065,1,A4
0.0,0.8203499,1,A4
1.0,0.26168087,0,A4
1.0,0.27865234,0,A4
1.0,0.7188275,1,A4
1.0,0.2296821,0,A4
0.0,0.71377176,1,A4
0.0,0.03632622,0,A4
1.0,0.51451427,1,A4
1.0,0.45323107,0,A4
1.0,0.7648717,1,A4
0.0,0.4584286,0,A4
1.0,0.47970456,0,A4
1.0,0.24571961,0,A4
1.0,0.582389,1,A4
0.0,0.5498159,1,A4
1.0,0.76381415,1,A4
0.0,0.26831147,0,A4
0.0,0.11860155,0,A4
1.0,0.35809276,0,A4
1.0,0.84601426,1,A4
1.0,0.92994624,1,A4
1.0,0.6325329,1,A4
1.0,0.73797405,1,A4
0.0,0.426978,0,A4
1.0,0.42277277,0,A4
1.0,0.29301077,0,A4
0.0,0.18569529,0,A4
1.0,0.54960686,1,A4
1.0,0.35286415,0,A4
1.0,0.42523295,0,A4
1.0,0.77543265,1,A4
1.0,0.92175245,1,A4
0.0,0.22966114,0,A4
1.0,0.72035974,1,A4
1.0,0.32421842,0,A4
1.0,0.59964705,1,A4
1.0,0.39145076,0,A4
1.0,0.97126514,1,A4
1.0,0.6000982,1,A4
0.0,0.10712946,0,A4
0.0,0.45102915,0,A4
0.0,0.0019320622,0,A4
1.0,0.29685137,0,A4
0.0,0.60190964,1,A4
0.0,0.20575956,0,A4
0.0,0.23104085,0,A4
1.0,0.91298693,1,A4
0.0,0.57594633,1,A4
1.0,0.76564145,1,A4
1.0,0.69746894,1,A4
0.0,0.70018333,1,A4
1.0,0.9911608,1,A4
1.0,0.18954319,0,A4
0.0,0.1812251,0,A4
0.0,0.09957547,0,A4
1.0,0.6115284,1,A4
1.0,0.87334025,1,A4
0.0,0.3204461,0,A4
1.0,0.6198796,1,A4
0.0,0.19179165,0,A4
0.0,0.08911049,0,A4
1.0,0.24364212,0,A4
0.0,0.12654534,0,A4
1.0,0.85386467,1,A4
1.0,0.5485231,1,A4
0.0,0.29819962,0,A4
1.0,0.7331968,1,A4
1.0,0.9176404,1,A4
0.0,0.6244833,1,A4
1.0,0.54925144,1,A4
0.0,0.65838444,1,A4
0.0,0.33304396,0,A4
1.0,0.48631015,0,A4
0.0,0.23323494,0,A4
0.0,0.23663221,0,A4
0.0,0.20072113,0,A4
1.0,0.9753458,1,A4
1.0,0.6665953,1,A4
0.0,0.56753415,1,A4
1.0,0.67367595,1,A4
0.0,0.46971142,0,A4
0.0,0.017444422,0,A4
0.0,0.6093779,1,A4
1.0,0.7975682,1,A4
1.0,0.34925562,0,A4
1.0,0.7394884,1,A4
0.0,0.5337728,1,A4
0.0,0.0770833,0,A4
1.0,0.40486076,0,A4
0.0,0.8478449,1,A4
0.0,0.19467576,0,A4
1.0,0.7136804,1,A4
1.0,0.7694893,1,A4
1.0,0.9300477,1,A4
1.0,0.102382384,0,A4
0.0,0.7323913,1,A4
1.0,0.548342,1,A4
1.0,0.4038056,0,A4
1.0,0.76805377,1,A4
0.0,0.791256,1,A4
0.0,0.25323728,0,A4
1.0,0.6439291,1,A4
1.0,0.7717371,1,A4
0.0,0.4120203,0,A4
1.0,0.376939,0,A4
1.0,0.04555846,0,A4
1.0,0.8983438,1,A4
1.0,0.55017704,1,A4
0.0,0.24625246,0,A4
0.0,0.3312933,0,A4
1.0,0.34085885,0,A4
0.0,0.39479533,0,A4
1.0,0.60177994,1,A4
1.0,0.8314811,1,A4
1.0,0.35413426,0,A4
1.0,0.96797717,1,A4
0.0,0.4055302,0,A4
1.0,0.32909638,0,A4
0.0,0.5471326,1,A4
1.0,0.70220983,1,A4
1.0,0.40092507,0,A4
1.0,0.25403672,0,A4
0.0,0.6732675,1,A4
1.0,0.38529196,0,A4
1.0,0.8510756,1,A4
0.0,0.37969851,0,A4
1.0,0.8977072,1,A4
1.0,0.09034744,0,A4
1.0,0.17319965,0,A4
1.0,0.49877787,0,A4
1.0,0.6605202,1,A4
0.0,0.3663371,0,A4
0.0,0.16312583,0,A4
1.0,0.27149698,0,A4
0.0,0.27465445,0,A4
0.0,0.17310964,0,A4
0.0,0.60696816,1,A4
0.0,0.54333884,1,A4
0.0,0.24101666,0,A4
1.0,0.20244196,0,A4
0.0,0.22453721,0,A4
1.0,0.5137081,1,A4
1.0,0.52545303,1,A4
0.0,0.63779795,1,A4
0.0,0.049914453,0,A4
0.0,0.21379542,0,A4
0.0,0.5698098,1,A4
1.0,0.71416557,1,A4
0.0,0.71946543,1,A4
0.0,0.63892823,1,A4
1.0,0.74816793,1,A4
0.0,0.5095809,1,A4
1.0,0.29615316,0,A4
0.0,0.5746179,1,A4
1.0,0.19100684,0,A4
1.0,0.6489127,1,A4
0.0,0.022447728,0,A4
0.0,0.7458183,1,A4
1.0,0.64069307,1,A4
1.0,0.36251786,0,A4
1.0,0.9456122,1,A4
0.0,0.72413445,1,A4
0.0,0.07602144,0,A4
1.0,0.22187889,0,A4
1.0,0.70254207,1,A4
1.0,0.1487727,0,A4
0.0,0.32101095,0,A4
1.0,0.45067614,0,A4
1.0,0.5199683,1,A4
0.0,0.3683254,0,A4
1.0,0.9013588,1,A4
0.0,0.49954945,0,A4
1.0,0.83127904,1,A4
0.0,0.264593,0,A4
0.0,0.14427058,0,A4
0.0,0.037876714,0,A4
0.0,0.4018894,0,A4
1.0,0.49554455,0,A4
1.0,0.61821455,1,A4
0.0,0.4099923,0,A4
1.0,0.38596183,0,A4
1.0,0.41654772,0,A4
0.0,0.19289243,0,A4
1.0,0.6960138,1,A4
0.0,0.2537267,0,A4
0.0,0.1299781,0,A4
1.0,0.50289667,1,A4
0.0,0.32910013,0,A4
0.0,0.044053346,0,A4
1.0,0.5426803,1,A4
1.0,0.69501173,1,A4
1.0,0.7790218,1,A4
0.0,0.3308257,0,A4
1.0,0.25018224,0,A4
1.0,0.7752431,1,A4
1.0,0.57737786,1,A4
1.0,0.8969586,1,A4
0.0,0.19049771,0,A4
1.0,0.60179496,1,A4
0.0,0.5208059,1,A4
0.0,0.35201016,0,A4
1.0,0.6353997,1,A4
0.0,0.18883315,0,A4
0.0,0.2606381,0,A4
0.0,0.24910945,0,A4
0.0,0.38469562,0,A4
1.0,0.40928823,0,A4
0.0,0.09433832,0,A4
1.0,0.3278571,0,A4
1.0,0.53370714,1,A4
0.0,0.056853317,0,A4
1.0,0.38338906,0,A4
1.0,0.2931644,0,A4
0.0,0.6373868,1,A4
1.0,0.8415427,1,A4
0.0,0.36742955,0,A4
0.0,0.8188394,1,A4
0.0,0.47407433,0,A4
1.0,0.755348,1,A4
1.0,0.6496837,1,A4
0.0,0.33844936,0,A4
1.0,0.64451,1,A4
1.0,0.3455141,0,A4
0.0,0.03013807,0,A4
1.0,0.33232147,0,A4
0.0,0.21894102,0,A4
1.0,0.68814313,1,A4
1.0,0.7541289,1,A4
1.0,0.65337664,1,A4
1.0,0.52647007,1,A4
1.0,0.5690705,1,A4
0.0,0.74443334,1,A4
1.0,0.331137,0,A4
1.0,0.6411739,1,A4
0.0,0.07403951,0,A4
0.0,0.06513048,0,A4
1.0,0.47388574,0,A4
1.0,0.4969758,0,A4
1.0,0.39300644,0,A4
0.0,0.10616257,0,A4
0.0,0.11426941,0,A4
1.0,0.34045547,0,A4
1.0,0.8007143,1,A4
0.0,0.44873342,0,A4
1.0,0.48131698,0,A4
1.0,0.83022535,1,A4
1.0,0.53974813,1,A4
1.0,0.5954054,1,A4
1.0,0.77609485,1,A4
0.0,0.71735024,1,A4
1.0,0.70451784,1,A4
1.0,0.6637996,1,A4
0.0,0.22264421,0,A4
1.0,0.32902947,0,A4
1.0,0.40971994,0,A4
0.0,0.15126729,0,A4
0.0,0.46287373,0,A4
1.0,0.42503068,0,A4
1.0,0.7517205,1,A4
1.0,0.54192996,1,A4
1.0,0.6869847,1,A4
0.0,0.4274524,0,A4
0.0,0.018397832,0,A4
0.0,0.6915675,1,A4
0.0,0.14477019,0,A4
1.0,0.544835,1,A4
0.0,0.45889923,0,A4
0.0,0.46480334,0,A4
0.0,0.5591966,1,A4
1.0,0.6724589,1,A4
1.0,0.606537,1,A4
0.0,0.0115655605,0,A4
0.0,0.23748296,0,A4
0.0,0.07479993,0,A4
0.0,0.59072703,1,A4
0.0,0.5840225,1,A4
0.0,0.19296272,0,A4
1.0,0.5064142,1,A4
1.0,0.7409978,1,A4
0.0,0.40107298,0,A4
0.0,0.6038798,1,A4
1.0,0.5197585,1,A4
0.0,0.43328574,0,A4
1.0,0.815444,1,A4
1.0,0.5945124,1,A4
1.0,0.6589358,1,A4
0.0,0.48133564,0,A4
1.0,0.8991968,1,A4
1.0,0.79611385,1,A4
0.0,0.50833535,1,A4
1.0,0.6506276,1,A4
1.0,0.86548984,1,A4
0.0,0.00924889,0,A4
0.0,0.06307723,0,A4
0.0,0.102287926,0,A4
0.0,0.3296111,0,A4
1.0,0.6603645,1,A4
0.0,0.5735124,1,A4
1.0,0.86269635,1,A4
1.0,0.63084394,1,A4
1.0,0.6698691,1,A4
1.0,0.33248296,0,A4
0.0,0.4445766,0,A4
1.0,0.62297624,1,A4
0.0,0.1662474,0,A4
0.0,0.24993415,0,A4
1.0,0.68349737,1,A4
0.0,0.25978738,0,A4
1.0,0.7124022,1,A4
0.0,0.5331826,1,A4
1.0,0.990131,1,A4
0.0,0.30398092,0,A4
0.0,0.10476286,0,A4
1.0,0.7292966,1,A4
0.0,0.58498013,1,A4
0.0,0.6082305,1,A4
0.0,0.051090296,0,A4
1.0,0.79418314,1,A4
0.0,0.062873945,0,A4
1.0,0.8510627,1,A4
0.0,0.27345473,0,A4
0.0,0.16935562,0,A4
1.0,0.7973127,1,A4
1.0,0.46647692,0,A4
1.0,0.61043835,1,A4
1.0,0.7410735,1,A4
1.0,0.3984517,0,A4
1.0,0.284289,0,A4
1.0,0.99653924,1,A4
1.0,0.7511715,1,A4
1.0,0.6630884,1,A4
0.0,0.031699125,0,A4
0.0,0.08144078,0,A4
0.0,0.47244194,0,A4
0.0,0.3679222,0,A4
0.0,0.6708907,1,A4
1.0,0.84573245,1,A4
0.0,0.46795368,0,A4
1.0,0.39075232,0,A4
1.0,0.16302639,0,A4
0.0,0.3882374,0,A4
0.0,0.13586707,0,A4
1.0,0.18565191,0,A4
1.0,0.5437115,1,A4
1.0,0.46684733,0,A4
0.0,0.6985806,1,A4
1.0,0.33450824,0,A4
0.0,0.13950151,0,A4
0.0,0.1994732,0,A4
0.0,0.2574304,0,A4
1.0,0.36349058,0,A4
0.0,0.2272901,0,A4
0.0,0.062311683,0,A4
1.0,0.49439013,0,A4
1.0,0.7947893,1,A4
0.0,0.53212917,1,A4
1.0,0.15171473,0,A4
1.0,0.73904014,1,A4
0.0,0.2067144,0,A4
1.0,0.22435772,0,A4
0.0,0.7307105,1,A4
0.0,0.14185575,0,A4
1.0,0.9882179,1,A4
1.0,0.16119353,0,A4
0.0,0.0038686518,0,A4
1.0,0.3534898,0,A4
0.0,0.5454919,1,A4
1.0,0.73888665,1,A4
1.0,0.56840855,1,A4
1.0,0.5489653,1,A4
1.0,0.9024248,1,A4
1.0,0.28857636,0,A4
1.0,0.10767861,0,A4
0.0,0.44718504,0,A4
0.0,0.27788112,0,A4
0.0,0.20495626,0,A4
1.0,0.9213585,1,A4
0.0,0.5167457,1,A4
1.0,0.7119941,1,A4
1.0,0.8352608,1,A4
0.0,0.42071396,0,A4
0.0,0.43057626,0,A4
0.0,0.42786437,0,A4
1.0,0.24941088,0,A4
0.0,0.4474033,0,A4
0.0,0.31031358,0,A4
0.0,0.23271075,0,A4
0.0,0.1664295,0,A4
0.0,0.2845235,0,A4
1.0,0.7397607,1,A4
1.0,0.63482285,1,A4
0.0,0.30832845,0,A4
0.0,0.36273295,0,A4
1.0,0.5513689,1,A4
0.0,0.08574557,0,A4
1.0,0.9709355,1,A4
0.0,0.64782846,1,A4
1.0,0.29018968,0,A4
1.0,0.5921347,1,A4
1.0,0.8731403,1,A4
0.0,0.17910823,0,A4
0.0,0.40301487,0,A4
0.0,0.51593673,1,A4
0.0,0.04652415,0,A4
1.0,0.15670313,0,A4
0.0,0.18887345,0,A4
1.0,0.2741024,0,A4
0.0,0.69289416,1,A4
1.0,0.61299974,1,A4
1.0,0.5887158,1,A4
1.0,0.35050818,0,A4
0.0,0.13419388,0,A4
1.0,0.58710724,1,A4
1.0,0.4260566,0,A4
1.0,0.99531305,1,A4
1.0,0.6550505,1,A4
0.0,0.114943124,0,A4
1.0,0.5559899,1,A4
1.0,0.9459383,1,A4
1.0,0.27037418,0,A4
0.0,0.5412986,1,A4
0.0,0.046832077,0,A4
1.0,0.8769009,1,A4
0.0,0.5322282,1,A4
1.0,0.65835756,1,A4
0.0,0.54238313,1,A4
0.0,0.0406079,0,A4
1.0,0.42771578,0,A4
1.0,0.90685064,1,A4
1.0,0.6455206,1,A4
0.0,0.47120902,0,A4
1.0,0.76451594,1,A4
0.0,0.037579272,0,A4
1.0,0.3046123,0,A4
1.0,0.7172061,1,A4
1.0,0.61655045,1,A4
0.0,0.58730096,1,A4
1.0,0.19455302,0,A4
0.0,0.06428064,0,A4
1.0,0.64317113,1,A4
1.0,0.277826,0,A4
1.0,0.4340398,0,A4
1.0,0.5252839,1,A4
1.0,0.67690974,1,A4
0.0,0.17675011,0,A4
1.0,0.46289158,0,A4
0.0,0.6181743,1,A4
1.0,0.71038365,1,A4
