label,logit,pred,code_prefix
0.0,0.064841986,0,E2
0.0,0.002965526,0,E2
1.0,0.9355508,1,E2
0.0,0.03183501,0,E2
0.0,0.017193604,0,E2
1.0,0.9957176,1,E2
0.0,0.067507416,0,E2
0.0,0.011652577,0,E2
1.0,0.84343743,1,E2
1.0,0.96100307,1,E2
0.0,0.0033959458,0,E2
1.0,0.9952975,1,E2
1.0,0.23831344,0,E2
0.0,0.006171165,0,E2
0.0,0.00839546,0,E2
1.0,0.99823856,1,E2
0.0,0.0088783,0,E2
0.0,0.09906475,0,E2
0.0,0.0116487,0,E2
1.0,0.8559995,1,E2
0.0,0.9895862,1,E2
0.0,0.0051012654,0,E2
1.0,0.021811834,0,E2
0.0,0.016938623,0,E2
1.0,0.9956014,1,E2
0.0,0.018091673,0,E2
0.0,0.5298282,1,E2
0.0,0.010143637,0,E2
0.0,0.0018790952,0,E2
1.0,0.9691056,1,E2
1.0,0.006572345,0,E2
1.0,0.61343837,1,E2
0.0,0.008382823,0,E2
1.0,0.07742697,0,E2
1.0,0.9721943,1,E2
1.0,0.99619365,1,E2
